DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22
8042410,108,0,0.00064029114,0.00064029114,0.00064029114,0.00064029114,0.00064029114,0.00064029114,0.00064029114,0.00064029114,0.00064029114,0.00064029114,0.2411615,0.00064029114,0.00064029114,0.00064029114,0.00064029114,0.00064029114,0.12475933,0.22312325,0.21896654,0.18110438,0.00064029114,0.00064029114
8132718,108,0,0.00050506875,0.00050506875,0.00050506875,0.00050506875,0.00050506875,0.00050506875,0.00050506875,0.00050506875,0.00050506875,0.00050506875,0.9893934,0.00050506875,0.00050506875,0.00050506875,0.00050506875,0.00050506875,0.00050506875,0.00050506875,0.00050506875,0.00050506875,0.00050506875,0.00050506875
8673465,108,0,0.0005107526,0.0005107526,0.0005107526,0.0005107526,0.0005107526,0.0005107526,0.0005107526,0.0005107526,0.0005107526,0.0005107526,0.0005107526,0.0005107526,0.0005107526,0.0005107526,0.0005107526,0.0005107526,0.0005107526,0.0005107526,0.0005107526,0.98927414,0.0005107526,0.0005107526
8707050,108,0,0.000797542,0.000797542,0.000797542,0.33390537,0.000797542,0.000797542,0.000797542,0.000797542,0.000797542,0.000797542,0.000797542,0.000797542,0.000797542,0.000797542,0.000797542,0.000797542,0.000797542,0.34990397,0.000797542,0.30103743,0.000797542,0.000797542
9346876,108,0,0.16578037,0.0005544145,0.21895428,0.0005544145,0.0005544145,0.21217032,0.0005544145,0.0005544145,0.0005544145,0.39311528,0.0005544145,0.0005544145,0.0005544145,0.0005544145,0.0005544145,0.0005544145,0.0005544145,0.0005544145,0.0005544145,0.0005544145,0.0005544145,0.0005544145
9352931,108,0,0.000561199,0.000561199,0.000561199,0.000561199,0.000561199,0.000561199,0.000561199,0.000561199,0.000561199,0.000561199,0.000561199,0.000561199,0.000561199,0.000561199,0.000561199,0.000561199,0.000561199,0.000561199,0.000561199,0.98821473,0.000561199,0.000561199
9591694,108,0,0.00051654316,0.00051654316,0.00051654316,0.9891524,0.00051654316,0.00051654316,0.00051654316,0.00051654316,0.00051654316,0.00051654316,0.00051654316,0.00051654316,0.00051654316,0.00051654316,0.00051654316,0.00051654316,0.00051654316,0.00051654316,0.00051654316,0.00051654316,0.00051654316,0.00051654316
10051610,108,0,0.0010571749,0.0010571749,0.0010571749,0.0010571749,0.0010571749,0.0010571749,0.0010571749,0.0010571749,0.0010571749,0.0010571749,0.38332874,0.0010571749,0.0010571749,0.0010571749,0.0010571749,0.0010571749,0.0010571749,0.0010571749,0.59552777,0.0010571749,0.0010571749,0.0010571749
10087618,108,0,0.0013775064,0.0013775064,0.0013775064,0.32438695,0.0013775064,0.0013775064,0.0013775064,0.0013775064,0.0013775064,0.0013775064,0.0013775064,0.0013775064,0.0013775064,0.0013775064,0.0013775064,0.0013775064,0.0013775064,0.0013775064,0.0013775064,0.64806265,0.0013775064,0.0013775064
10100328,108,0,0.0006587844,0.0006587844,0.9861651,0.0006587844,0.0006587844,0.0006587844,0.0006587844,0.0006587844,0.0006587844,0.0006587844,0.0006587844,0.0006587844,0.0006587844,0.0006587844,0.0006587844,0.0006587844,0.0006587844,0.0006587844,0.0006587844,0.0006587844,0.0006587844,0.0006587844
