DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18
8042410,108,0,0.0007825241,0.0007825241,0.0007825242,0.0007825242,0.0007825242,0.0007825242,0.00078252424,0.040298227,0.0007825241,0.0007825242,0.0007825241,0.0007825242,0.0007825241,0.9471812,0.0007825241,0.0007825241,0.0007825241,0.0007825242
8132718,108,0,0.00059107214,0.21691936,0.0005910722,0.00059107214,0.0005910722,0.0005910722,0.3673541,0.00059107214,0.0005910722,0.0005910722,0.40686032,0.0005910722,0.00059107214,0.0005910722,0.00059107214,0.00059107214,0.00059107214,0.0005910722
8707050,108,0,0.0009580495,0.00095804944,0.0009580495,0.00095804944,0.0009580495,0.00095804955,0.0891204,0.00095804944,0.4301114,0.0009580495,0.00095804944,0.00095804955,0.2231788,0.0009580495,0.00095804944,0.0009580495,0.24417661,0.0009580495
9175625,108,0,0.0006173942,0.00061739417,0.46271503,0.00061739417,0.0006173942,0.0006173942,0.19080803,0.00061739417,0.1755102,0.0006173942,0.0006173942,0.0006173942,0.045455486,0.00061739417,0.00061739417,0.00061739417,0.11748493,0.00061739417
9245791,108,0,0.0012078051,0.0012078051,0.9794668,0.0012078051,0.0012078051,0.0012078051,0.0012078057,0.001207805,0.0012078051,0.0012078051,0.001207805,0.0012078051,0.0012078051,0.0012078051,0.0012078051,0.0012078051,0.0012078051,0.0012078051
9346876,108,0,0.0006944743,0.0006944743,0.0006944743,0.0006944743,0.0006944743,0.9881937,0.0006944743,0.00069447426,0.0006944743,0.0006944743,0.0006944743,0.0006944743,0.0006944743,0.0006944743,0.0006944743,0.0006944743,0.00069447426,0.0006944743
9352931,108,0,0.0006775431,0.0006775431,0.00067754317,0.0006775431,0.0006775432,0.0006775431,0.9884815,0.0006775431,0.00067754317,0.0006775431,0.0006775431,0.0006775431,0.0006775431,0.0006775431,0.0006775431,0.0006775431,0.0006775431,0.0006775431
9591694,108,0,0.0006614286,0.0006614286,0.00066142867,0.0006614286,0.0006614286,0.24135825,0.10054739,0.0006614286,0.22097711,0.00066142867,0.0006614286,0.11886231,0.3096562,0.0006614286,0.0006614286,0.0006614286,0.0006614286,0.0006614286
10051610,108,0,0.0012920495,0.0012920495,0.0012920495,0.0012920495,0.0012920495,0.9780347,0.0012920498,0.0012920495,0.0012920497,0.0012920495,0.0012920495,0.0012920495,0.0012920495,0.0012920495,0.0012920495,0.0012920495,0.0012920495,0.0012920497
10087618,108,0,0.001736262,0.001736262,0.0017362621,0.0017362619,0.0017362619,0.0017362621,0.32396576,0.0017362619,0.25325465,0.001736262,0.001736262,0.0017362622,0.39673576,0.001736262,0.001736262,0.0017362621,0.001736262,0.0017362619
10100328,108,0,0.00075089047,0.00075089047,0.16749956,0.09033839,0.00075089047,0.44245392,0.27318668,0.0007508904,0.0007508905,0.00075089047,0.00075089047,0.0007508904,0.00075089047,0.0007508904,0.0007508904,0.0007508904,0.01675967,0.00075089047
10320929,108,0,0.0012078662,0.38112953,0.0012078662,0.0012078662,0.0012078662,0.0012078664,0.33484462,0.0012078662,0.0012078666,0.26590747,0.0012078662,0.0012078664,0.0012078662,0.0012078662,0.0012078662,0.0012078662,0.0012078662,0.0012078662
10531012,108,0,0.0006105667,0.0006105667,0.00061056676,0.0006105667,0.0006105667,0.28681165,0.00061056676,0.00061056664,0.29116213,0.41286752,0.00061056664,0.0006105667,0.0006105667,0.0006105667,0.00061056664,0.0006105667,0.00061056676,0.00061056676
10700148,108,0,0.0016341544,0.0016341545,0.0016341547,0.0016341544,0.11036599,0.2740499,0.07088251,0.0016341546,0.4480249,0.0016341546,0.0016341545,0.0016341546,0.075432494,0.0016341545,0.0016341545,0.0016341545,0.0016341545,0.0016341547
10806067,108,0,0.000646074,0.00064607407,0.053093497,0.000646074,0.000646074,0.00064607407,0.39543334,0.000646074,0.0006460742,0.0006460741,0.00064607407,0.000646074,0.00064607407,0.00064607407,0.000646074,0.00064607407,0.54178184,0.00064607407
10946305,108,0,0.00091086,0.00091086,0.18562374,0.00091086,0.033388525,0.16546363,0.3223233,0.00091086,0.0009108601,0.1265921,0.00091086,0.0009108601,0.0009108601,0.00091086,0.00091086,0.070627935,0.085961066,0.0009108601
10969025,108,0,0.00081704574,0.0008170458,0.0008170458,0.0008170458,0.0008170458,0.0008170458,0.9861099,0.00081704586,0.0008170458,0.0008170458,0.0008170458,0.0008170458,0.0008170458,0.0008170458,0.0008170458,0.0008170458,0.00081704574,0.0008170458
11950889,108,0,0.00053422066,0.00053422066,0.00053422066,0.00053422066,0.00053422066,0.00053422066,0.99091804,0.00053422066,0.00053422066,0.00053422066,0.00053422066,0.00053422066,0.0005342207,0.00053422066,0.00053422066,0.00053422066,0.00053422066,0.00053422066
12297500,108,0,0.0005973955,0.0005973955,0.0005973955,0.0005973955,0.0005973955,0.989844,0.0005973957,0.0005973955,0.0005973955,0.0005973955,0.0005973955,0.00059739547,0.0005973955,0.0005973955,0.0005973955,0.00059739547,0.0005973955,0.0005973955
12417022,108,0,0.0008418465,0.00084184646,0.3691323,0.00084184646,0.00084184646,0.0008418465,0.27500185,0.00084184646,0.0008418465,0.0008418465,0.00084184646,0.0008418464,0.3432379,0.0008418465,0.00084184646,0.0008418464,0.00084184646,0.0008418465
12496124,108,0,0.0011338189,0.001133819,0.001133819,0.001133819,0.0011338189,0.001133819,0.001133819,0.0011338189,0.9807248,0.001133819,0.001133819,0.001133819,0.0011338189,0.001133819,0.001133819,0.001133819,0.001133819,0.001133819
12496132,108,0,0.00057877717,0.0005787771,0.0005787771,0.0005787771,0.00057877705,0.2628322,0.19255264,0.00057877705,0.30587876,0.23063335,0.00057877717,0.00057877717,0.00057877717,0.00057877717,0.0005787771,0.00057877717,0.0005787771,0.0005787771
12511612,108,0,0.00048737152,0.00048737155,0.24647035,0.00048737155,0.00048737155,0.0004873716,0.4652351,0.00048737152,0.00048737155,0.00048737155,0.00048737152,0.28098387,0.0004873716,0.00048737152,0.00048737152,0.00048737152,0.00048737155,0.0004873716
12516860,108,0,0.0011111724,0.0011111725,0.0011111725,0.0011111724,0.0011111724,0.24337448,0.0011111727,0.0011111724,0.0011111726,0.0011111725,0.0011111724,0.0011111726,0.0011111724,0.0011111724,0.0011111724,0.7388467,0.0011111724,0.0011111725
8908519,109,1,0.000829225,0.46255615,0.00082922506,0.000829225,0.00082922506,0.00082922506,0.00082922506,0.000829225,0.00082922506,0.00082922506,0.000829225,0.5241761,0.00082922506,0.00082922506,0.00082922506,0.00082922506,0.00082922506,0.00082922506
8940425,109,1,0.0006386008,0.0006386008,0.0006386008,0.00063860125,0.00063860085,0.00063860085,0.0006386008,0.0006386008,0.0006386008,0.0006386008,0.0006386008,0.9891436,0.0006386008,0.0006386008,0.0006386008,0.0006386008,0.0006386008,0.0006386008
9187765,109,1,0.0015873833,0.0015873833,0.0015873832,0.0015873832,0.0015873833,0.4483735,0.0015873833,0.0015873832,0.0015873832,0.0015873832,0.0015873833,0.52622813,0.0015873834,0.0015873833,0.0015873832,0.0015873832,0.0015873832,0.0015873833
9666006,109,1,0.0014246283,0.0014246287,0.0014246283,0.0014246283,0.0014246283,0.0014246283,0.0014246284,0.0014246283,0.0014246283,0.0014246283,0.0014246282,0.6679331,0.0014246285,0.30927268,0.0014246282,0.0014246283,0.0014246283,0.0014246283
9676381,109,1,0.0008681355,0.0008681355,0.0008681355,0.0008681354,0.0008681354,0.00086813554,0.0008681355,0.0008681354,0.0008681355,0.00086813554,0.00086813554,0.4881331,0.4979766,0.00086813554,0.00086813554,0.0008681356,0.00086813554,0.0008681355
9889212,109,1,0.00054476055,0.0005447605,0.0005447605,0.00054476055,0.0005447605,0.021398876,0.0005447605,0.00054476055,0.0005447605,0.23573363,0.0005447605,0.734696,0.0005447605,0.00054476055,0.0005447605,0.0005447605,0.0005447605,0.0005447605
10029323,109,1,0.00052912766,0.0005291277,0.00052912766,0.00052912766,0.00052912766,0.0005291277,0.00052912766,0.00052912766,0.00052912865,0.00052912766,0.00052912766,0.9910047,0.00052912766,0.00052912766,0.00052912766,0.00052912766,0.00052912766,0.00052912766
10084106,109,1,0.0007033104,0.0007033104,0.0007033104,0.00070331036,0.0007033104,0.0007033105,0.0007033104,0.0007033104,0.0007033104,0.0007033104,0.0007033104,0.6534836,0.33526334,0.0007033104,0.0007033104,0.00070331036,0.0007033104,0.0007033104
10224010,109,1,0.0009921675,0.0009921677,0.49632886,0.0009921676,0.0009921677,0.0009921676,0.0009921676,0.0009921677,0.0009921676,0.0009921676,0.0009921676,0.4877963,0.0009921676,0.0009921676,0.0009921676,0.0009921676,0.0009921676,0.0009921676
10440566,109,1,0.0010101466,0.5133402,0.0010101465,0.0010101466,0.0010101465,0.0010101466,0.0010101465,0.0010101466,0.0010101465,0.0010101465,0.0010101465,0.47049737,0.0010101466,0.0010101466,0.0010101465,0.0010101466,0.0010101466,0.0010101465
10457842,109,1,0.000868148,0.000868148,0.00086814794,0.000868148,0.000868148,0.000868148,0.000868148,0.00086814805,0.00086814805,0.000868148,0.000868148,0.8011902,0.18491928,0.00086814805,0.000868148,0.0008681481,0.00086814805,0.000868148
10574095,109,1,0.0013551727,0.0013551727,0.0013551727,0.0013551727,0.0013551727,0.06426125,0.0013551727,0.0013551727,0.0013551728,0.05740742,0.0013551728,0.55613947,0.30321926,0.0013551727,0.0013551727,0.0013551727,0.0013551727,0.0013551727
10599890,109,1,0.00072159275,0.12738064,0.0007215927,0.00072159275,0.00072159275,0.056804378,0.00072159275,0.0007215927,0.00072159275,0.07435679,0.00072159275,0.705869,0.0007215928,0.0007215927,0.026208477,0.00072159275,0.0007215928,0.00072159275
10620568,109,1,0.02885756,0.0007215342,0.0007215342,0.0007215342,0.0007215342,0.6802056,0.00072153413,0.0007215342,0.0007215342,0.0007215342,0.0007215342,0.2801136,0.00072153425,0.0007215342,0.0007215342,0.0007215342,0.0007215342,0.0007215342
10652180,109,1,0.00079372915,0.00079372927,0.00079372927,0.0007937292,0.0007937292,0.14769317,0.00079372927,0.0007937293,0.0007937292,0.22067676,0.0007937292,0.619724,0.0007937293,0.0007937292,0.0007937292,0.0007937292,0.0007937292,0.0007937293
10742226,109,1,0.00048736908,0.00048736908,0.00048736905,0.00048736908,0.00048736908,0.0004873691,0.0004873691,0.31910127,0.00048736908,0.00048736908,0.00048736908,0.67310065,0.0004873691,0.0004873691,0.00048736908,0.00048736908,0.00048736908,0.00048736905
10769755,109,1,0.0007407854,0.00074078544,0.0007407854,0.0007407854,0.0007407854,0.4697421,0.0007407854,0.00074078544,0.0007407854,0.0007407854,0.00074078544,0.518405,0.0007407854,0.0007407854,0.0007407854,0.0007407854,0.0007407854,0.0007407854
10966386,109,1,0.0009747337,0.0009747336,0.0009747336,0.0009747337,0.0009747337,0.0009747337,0.0009747337,0.063281976,0.0009747337,0.0009747337,0.0009747337,0.92112213,0.0009747337,0.0009747337,0.0009747337,0.0009747337,0.0009747337,0.0009747337
12144770,109,1,0.0008547588,0.00085475884,0.0008547588,0.0008547588,0.00085475884,0.0008547588,0.00085475884,0.0008547588,0.0008547588,0.0008547589,0.0008547588,0.8229301,0.00085475884,0.16339366,0.0008547588,0.0008547588,0.0008547589,0.0008547589
12211279,109,1,0.00045541077,0.00045541077,0.00045541074,0.00045541074,0.00045541074,0.00045541083,0.00045541074,0.00045541077,0.00045541074,0.00045541077,0.00045541074,0.72655123,0.26616213,0.00045541074,0.00045541077,0.00045541074,0.00045541074,0.00045541074
12218656,109,1,0.000910835,0.072149456,0.00091083493,0.00091083493,0.00091083493,0.07092237,0.000910835,0.00091083493,0.00091083493,0.00091083493,0.1350277,0.46522462,0.24483484,0.00091083493,0.00091083493,0.00091083493,0.000910835,0.00091083493
12374402,109,1,0.0008818756,0.0008818755,0.0008818755,0.0008818756,0.00088187563,0.0008818756,0.0008818755,0.0008818756,0.00088187563,0.0008818756,0.0008818756,0.98500794,0.0008818755,0.0008818755,0.0008818755,0.0008818755,0.0008818756,0.0008818756
12454166,109,1,0.00059105706,0.00059105706,0.00059105706,0.00059105706,0.00059105706,0.00059105706,0.00059105706,0.00059105706,0.000591057,0.00059105706,0.00059105706,0.50955355,0.00059105706,0.48098946,0.000591057,0.00059105706,0.00059105706,0.00059105706
12495014,109,1,0.000992202,0.0009922021,0.0009922021,0.08754774,0.094001174,0.000992202,0.0009922021,0.0009922021,0.0009922021,0.0009922021,0.0009922021,0.50568694,0.16014177,0.0009922021,0.0009922021,0.000992202,0.13972366,0.0009922021
1669719,111,2,0.55042726,0.0009416857,0.0009416858,0.0009416857,0.0009416857,0.0009416857,0.00094168604,0.00094168563,0.0009416857,0.0009416857,0.0009416857,0.00094168563,0.43450528,0.0009416858,0.0009416858,0.0009416858,0.0009416857,0.00094168587
7774117,111,2,0.021054372,0.0005669133,0.00056691334,0.00056691334,0.0005669133,0.0005669133,0.00056691334,0.0005669133,0.0005669133,0.00056691334,0.00056691334,0.0005669133,0.9698749,0.00056691334,0.00056691334,0.00056691334,0.00056691334,0.0005669133
7856030,111,2,0.0012346216,0.0012346215,0.0012346214,0.0012346215,0.0012346215,0.0012346215,0.0012346215,0.0012346215,0.0012346215,0.0012346215,0.0012346215,0.0012346215,0.0012346215,0.9790113,0.0012346214,0.0012346216,0.0012346215,0.0012346214
7913756,111,2,0.00052911387,0.00052911375,0.0005291138,0.00052911375,0.00052911375,0.00052911375,0.00052911375,0.00052911375,0.00052911375,0.0005291138,0.0005291138,0.00052911375,0.991005,0.0005291138,0.0005291138,0.0005291138,0.0005291138,0.0005291138
7927332,111,2,0.2631526,0.0005974256,0.0005974257,0.0005974257,0.0005974257,0.0005974256,0.0005974257,0.0005974257,0.00059742556,0.0005974256,0.0005974257,0.0005974256,0.41344315,0.0005974257,0.0005974257,0.054795384,0.26024485,0.0005974257
7991124,111,2,0.0008170355,0.0008170355,0.00081703544,0.00081703544,0.00081703544,0.0008170354,0.00081703544,0.00081703544,0.0008170354,0.00081703544,0.0008170355,0.00081703544,0.866963,0.00081703544,0.0008170355,0.1199643,0.0008170355,0.00081703544
