DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39
8042410,108,0,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.98627555,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163,0.00036116163
8132718,108,0,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.23464002,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.7552665,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943,0.0002727943
8707050,108,0,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.9831999,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388,0.00044209388
9175625,108,0,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.91931194,0.0002849204,0.0002849204,0.0002849204,0.07014559,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204,0.0002849204
9245791,108,0,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.0005574259,0.97881776,0.0005574259,0.0005574259
9346876,108,0,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.00032053105,0.98781985
9352931,108,0,0.00031272706,0.00031272706,0.00031272706,0.00031272706,0.00031272706,0.00031272706,0.00031272706,0.00031272706,0.00031272706,0.00031272706,0.00031272706,0.00031272706,0.00031272706,0.00031272706,0.00031272706,0.026415763,0.00031272706,0.00031272706,0.00031272706,0.00031272706,0.13575175,0.12575261,0.00031272706,0.00031272706,0.00031272706,0.00031272706,0.00031272706,0.00031272706,0.00031272706,0.00031272706,0.00031272706,0.00031272706,0.00031272706,0.00031272706,0.16784471,0.00031272706,0.00031272706,0.5336025,0.00031272706
9591694,108,0,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.00030525908,0.9884001,0.00030525908,0.00030525908,0.00030525908,0.00030525908
10051610,108,0,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.00059632293,0.97733957,0.00059632293,0.00059632293,0.00059632293,0.00059632293
10087618,108,0,0.0008013447,0.0008013447,0.0008013447,0.0008013447,0.0008013447,0.0008013447,0.0008013447,0.0008013447,0.0008013447,0.0008013447,0.0008013447,0.19824475,0.0008013447,0.0008013447,0.0008013447,0.3387381,0.0008013447,0.0008013447,0.0008013447,0.0008013447,0.12917,0.0008013447,0.0008013447,0.0008013447,0.0008013447,0.0008013447,0.0008013447,0.0008013447,0.0008013447,0.0008013447,0.0008013447,0.30580047,0.0008013447,0.0008013447,0.0008013447,0.0008013447,0.0008013447,0.0008013447,0.0008013447
