DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22
8042410,108,0,0.0006402635,0.0006402635,0.0006402635,0.0006402635,0.0006402635,0.0006402635,0.0006402635,0.0006402635,0.0006402635,0.0006402635,0.0006402635,0.0006402635,0.0006402635,0.0006402635,0.0006402635,0.0006402635,0.0006402635,0.0006402635,0.0006402635,0.0006402635,0.0006402635,0.9865545
8132718,108,0,0.00048359338,0.13794959,0.00048359338,0.00048359338,0.00048359338,0.00048359338,0.00048359338,0.00048359338,0.00048359338,0.00048359338,0.8523783,0.00048359338,0.00048359338,0.00048359338,0.00048359338,0.00048359338,0.00048359338,0.00048359338,0.00048359338,0.00048359338,0.00048359338,0.00048359338
8707050,108,0,0.00078376033,0.00078376033,0.00078376033,0.00078376033,0.00078376033,0.00078376033,0.00078376033,0.00078376033,0.00078376033,0.00078376033,0.00078376033,0.00078376033,0.00078376033,0.00078376033,0.00078376033,0.00078376033,0.00078376033,0.00078376033,0.00078376033,0.983541,0.00078376033,0.00078376033
9175625,108,0,0.00050511793,0.00050511793,0.00050511793,0.00050511793,0.00050511793,0.11460169,0.24053769,0.00050511793,0.00050511793,0.00050511793,0.00050511793,0.00050511793,0.1083914,0.20929042,0.00050511793,0.14774759,0.17134912,0.00050511793,0.00050511793,0.00050511793,0.00050511793,0.00050511793
9245791,108,0,0.000988192,0.000988192,0.000988192,0.000988192,0.000988192,0.000988192,0.9792475,0.000988192,0.000988192,0.000988192,0.000988192,0.000988192,0.000988192,0.000988192,0.000988192,0.000988192,0.000988192,0.000988192,0.000988192,0.000988192,0.000988192,0.000988192
9346876,108,0,0.0005682002,0.0005682002,0.0005682002,0.0005682002,0.0005682002,0.9880675,0.0005682002,0.0005682002,0.0005682002,0.0005682002,0.0005682002,0.0005682002,0.0005682002,0.0005682002,0.0005682002,0.0005682002,0.0005682002,0.0005682002,0.0005682002,0.0005682002,0.0005682002,0.0005682002
9352931,108,0,0.00055437745,0.00055437745,0.00055437745,0.00055437745,0.16650617,0.00055437745,0.00055437745,0.00055437745,0.00055437745,0.00055437745,0.00055437745,0.00055437745,0.00055437745,0.59150845,0.00055437745,0.23145199,0.00055437745,0.00055437745,0.00055437745,0.00055437745,0.00055437745,0.00055437745
9591694,108,0,0.0005411606,0.0005411606,0.0005411606,0.0005411606,0.0005411606,0.0005411606,0.0005411606,0.0005411606,0.0005411606,0.0005411606,0.0005411606,0.0005411606,0.86848027,0.0005411606,0.0005411606,0.12069641,0.0005411606,0.0005411606,0.0005411606,0.0005411606,0.0005411606,0.0005411606
10051610,108,0,0.001057183,0.001057183,0.001057183,0.001057183,0.001057183,0.001057183,0.001057183,0.001057183,0.001057183,0.001057183,0.001057183,0.001057183,0.001057183,0.001057183,0.001057183,0.001057183,0.001057183,0.001057183,0.001057183,0.9777991,0.001057183,0.001057183
10087618,108,0,0.0014205935,0.10628637,0.0014205935,0.0014205935,0.0014205935,0.0014205935,0.0014205935,0.0014205935,0.0014205935,0.0014205935,0.0014205935,0.12205515,0.0014205935,0.0014205935,0.0014205935,0.545653,0.0014205935,0.0014205935,0.0014205935,0.20043494,0.0014205935,0.0014205935
